
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/02/19

-------------------------- analysis date: 2024/02/15 --------------------------

18:00:48  clones/s pexit/s  curproc curzomb    thrrun thrslpi thrslpu _procthr_
18:06:32     58.00    0.00       47       0         9     531       0
18:06:33     59.00    0.00       47       0         6     534       0
18:06:34     59.00    0.00       47       0        10     530       0
18:06:35     84.00    0.00       47       0        11     529       0
18:06:36     68.00    0.00       47       0         8     532       0
18:06:37     59.00    0.00       47       0        12     528       0
18:06:38     60.00    0.00       47       0         8     532       0
18:06:39     59.00    0.00       47       0         8     532       0
18:06:40     59.00    0.00       47       0         6     534       0
18:06:41     60.00    0.00       47       0        12     528       0
18:06:42     60.00    0.00       47       0         9     531       0
18:06:43     59.00    0.00       47       0        10     530       0
18:06:44     60.00    0.00       47       0        10     530       0
18:06:45     60.00    0.00       47       0        13     527       0
18:06:46     60.00    0.00       47       0         9     531       0
18:06:47     59.00    0.00       47       0        15     525       0
18:06:48     59.00    0.00       47       0        12     528       0
18:06:49     57.00    0.00       47       0        11     529       0
18:06:50     56.00    0.00       47       0        10     530       0
18:06:51     58.00    0.00       47       0         7     533       0
18:06:52     60.00    0.00       47       0        13     527       0
18:06:53     59.00    0.00       47       0         7     533       0
18:06:54     59.00    0.00       47       0        13     527       0
18:06:55     59.00    0.00       47       0         9     531       0
18:06:56     59.00    0.00       47       0         9     531       0
18:06:57     60.00    0.00       47       0        12     528       0
18:06:58     60.00    0.00       47       0        12     528       0
18:06:59     59.00    0.00       47       0        12     528       0
18:07:00     60.00    0.00       47       0        11     529       0
18:07:01     60.00    0.00       47       0        12     528       0
18:07:02     58.00    0.00       47       0        12     528       0
18:07:03     58.00    0.00       47       0        11     529       0
18:07:04     58.00    0.00       47       0        10     530       0
18:07:05     67.00    0.00       47       0        10     531       0
18:07:06     57.00    0.00       47       0        11     529       0
18:07:07     57.00    0.00       47       0         7     533       0
18:07:08     60.00    0.00       47       0        11     529       0
18:07:09     60.00    0.00       47       0         9     531       0
18:07:10     59.00    0.00       47       0        11     529       0
18:07:11     60.00    0.00       47       0        11     529       0
18:07:12     57.00    0.00       47       0        13     527       0
18:07:13     60.00    0.00       47       0        13     527       0
18:07:14     57.00    0.00       47       0         8     533       0
18:07:15     60.00    0.00       47       0         7     533       0
18:07:16     58.00    0.00       47       0        10     531       0
18:07:17     58.00    0.00       47       0        14     526       0
18:07:18     60.00    0.00       47       0        12     528       0
18:07:19     60.00    0.00       47       0        10     530       0
18:07:20     59.00    0.00       47       0         9     531       0
18:07:21     60.00    0.00       47       0        12     528       0
18:07:22     60.00    0.00       47       0         8     532       0
18:07:23     60.00    0.00       47       0        10     530       0
18:07:24     59.00    0.00       47       0         8     532       0
18:07:25     60.00    0.00       47       0         6     534       0
18:07:26     60.00    0.00       47       0        11     529       0
18:07:27     60.00    0.00       47       0         5     535       0
18:07:28     60.00    0.00       47       0        12     528       0
18:07:29     60.00    0.00       47       0         5     535       0
18:07:30     59.00    0.00       47       0         9     532       0
18:07:31     59.00    0.00       47       0        10     530       0
18:07:32     59.00    0.00       47       0         7     533       0
18:07:33     57.00    0.00       47       0        13     527       0
18:07:34     59.00    0.00       47       0         8     532       0
18:07:35     68.00    0.00       47       0        27     513       0
18:07:36     60.00    0.00       47       0         9     531       0
18:07:37     58.00    0.00       47       0        13     527       0
18:07:38     59.00    0.00       47       0        11     529       0
18:07:39     60.00    0.00       47       0        11     529       0
18:07:40     59.00    0.00       47       0        11     530       0
18:07:41     59.00    0.00       47       0         9     531       0
18:07:42     60.00    0.00       47       0         9     531       0
18:07:43     60.00    0.00       47       0         5     535       0
18:07:44     60.00    0.00       47       0        10     530       0
18:07:45     60.00    0.00       47       0         8     532       0
18:07:46     60.00    0.00       47       0        11     530       0
18:07:47     60.00    0.00       47       0         6     534       0
18:07:48     59.00    0.00       47       0        11     529       0
18:07:49     61.00    0.00       47       0        12     528       0
18:07:50     59.00    0.00       47       0        10     530       0
18:07:51     60.00    0.00       47       0        10     530       0
18:07:52     60.00    0.00       47       0        10     530       0
18:07:53     58.00    0.00       47       0         8     532       0
18:07:54     59.00    0.00       47       0        10     530       0
18:07:55     59.00    0.00       47       0         9     531       0
18:07:56     60.00    0.00       47       0         7     533       0
18:07:57     60.00    0.00       47       0        11     529       0
18:07:58     58.00    0.00       47       0         8     532       0
18:07:59     59.00    0.00       47       0        11     529       0
18:08:00     60.00    0.00       47       0        13     527       0
18:08:01     60.00    0.00       47       0         7     533       0
18:08:02     60.00    0.00       47       0        11     529       0
18:08:03     60.00    0.00       47       0        14     527       0
18:08:04     59.00    0.00       47       0        12     528       0
18:08:05     63.00    0.00       47       0         7     533       0
18:08:06     66.00    0.00       47       0         9     531       0
18:08:07     60.00    0.00       47       0        12     528       0
18:08:08     59.00    0.00       47       0         9     531       0
18:08:09     60.00    0.00       47       0         8     532       0
18:08:10     60.00    0.00       47       0         8     532       0
18:08:11     58.00    0.00       47       0        10     530       0
18:08:12     60.00    0.00       47       0         9     531       0
18:08:13     60.00    0.00       47       0         9     531       0
18:08:14     59.00    0.00       47       0        11     530       0
18:08:15     60.00    0.00       47       0        10     530       0
18:08:16     60.00    0.00       47       0         9     531       0
18:08:17     61.00    0.00       47       0         8     533       0
18:08:18     59.00    0.00       47       0         8     532       0
18:08:19     60.00    0.00       47       0         8     532       0
18:08:20     59.00    0.00       47       0         8     532       0
18:08:21     60.00    0.00       47       0         6     533       1
18:08:22     60.00    0.00       47       0         8     532       0
18:08:23     60.00    0.00       47       0         9     531       0
18:08:24     59.00    0.00       47       0         8     532       0
18:08:25     60.00    0.00       47       0         8     532       0
18:08:26     60.00    0.00       47       0         9     531       0
18:08:27     60.00    0.00       47       0         7     533       0
18:08:28     60.00    0.00       47       0        10     530       0
18:08:29     60.00    0.00       47       0         8     533       0
18:08:30     60.00    0.00       47       0        10     530       0
18:08:31     56.00    0.00       47       0         8     532       0
18:08:32     59.00    0.00       47       0         7     533       0
18:08:33     59.00    0.00       47       0        10     530       0
18:08:34     58.00    0.00       47       0        13     527       0
18:08:35     74.00    0.00       47       0        14     526       0
18:08:36     80.00    0.00       47       0        10     530       0
18:08:37     60.00    0.00       47       0         9     531       0
18:08:38     60.00    0.00       47       0        12     528       0
18:08:39     60.00    0.00       47       0        11     529       0
18:08:40     60.00    0.00       47       0         8     533       0
18:08:41     60.00    0.00       47       0        14     526       0
18:08:42     60.00    0.00       47       0         8     532       0
18:08:43     60.00    0.00       47       0         8     532       0
18:08:44     60.00    0.00       47       0         7     533       0
18:08:45     60.00    0.00       47       0         7     533       0
18:08:46     59.00    0.00       47       0        10     530       0
18:08:47     60.00    0.00       47       0        12     528       0
18:08:48     59.00    0.00       47       0        12     528       0
18:08:49     60.00    0.00       47       0        10     530       0
18:08:50     59.00    0.00       47       0         8     532       0
18:08:51     60.00    0.00       47       0        10     530       0
18:08:52     60.00    0.00       47       0         9     531       0
18:08:53     60.00    0.00       47       0         9     531       0
18:08:54     59.00    0.00       47       0         8     532       0
18:08:55     60.00    0.00       47       0        27     513       0
18:08:56     59.00    0.00       47       0        14     526       0
18:08:57     59.00    0.00       47       0        11     529       0
18:08:58     59.00    0.00       47       0        11     529       0
